2018-04-20 18:58:27.012 [ restartedMain ] - [ INFO  ] [ s.documentation.schema.ModelContextKeyGenerator : 46 ] - Cache Key Generated: com.running.coins.model.request.SubmitUserSportRecordRequest(false)
2018-04-20 18:58:27.012 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.caching.CachingAspect : 79 ] - Caching aspect applied for cache modelDependencies with key com.running.coins.model.request.SubmitUserSportRecordRequest(false)
2018-04-20 18:58:27.012 [ restartedMain ] - [ INFO  ] [ s.d.schema.property.ModelPropertiesKeyGenerator : 48 ] - Cache key generated: com.running.coins.model.request.SubmitUserSportRecordRequest(false)
2018-04-20 18:58:27.013 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.caching.CachingAspect : 68 ] - Caching aspect applied for cache modelProperties with key com.running.coins.model.request.SubmitUserSportRecordRequest(false)
2018-04-20 18:58:27.013 [ restartedMain ] - [ INFO  ] [ s.documentation.schema.ModelContextKeyGenerator : 46 ] - Cache Key Generated: com.running.coins.model.response.ResponseMessage(true)
2018-04-20 18:58:27.013 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.caching.CachingAspect : 79 ] - Caching aspect applied for cache models with key com.running.coins.model.response.ResponseMessage(true)
2018-04-20 18:58:27.014 [ restartedMain ] - [ INFO  ] [ s.documentation.schema.ModelContextKeyGenerator : 46 ] - Cache Key Generated: com.running.coins.model.response.ResponseMessage(true)
2018-04-20 18:58:27.014 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.caching.CachingAspect : 79 ] - Caching aspect applied for cache modelDependencies with key com.running.coins.model.response.ResponseMessage(true)
2018-04-20 18:58:27.014 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.OperationsKeyGenerator : 51 ] - Cache key generated: /submit/sport/record.com.running.coins.controller.RunningController.submitRecord.DefaultGenericTypeNamingStrategy
2018-04-20 18:58:27.014 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.caching.CachingAspect : 68 ] - Caching aspect applied for cache operations with key /submit/sport/record.com.running.coins.controller.RunningController.submitRecord.DefaultGenericTypeNamingStrategy
2018-04-20 18:58:27.015 [ restartedMain ] - [ INFO  ] [ s.d.s.web.ClassOrApiAnnotationResourceGrouping : 100 ] - Group for method submitRecord was running-controller
2018-04-20 18:58:27.016 [ restartedMain ] - [ INFO  ] [ s.d.s.web.ClassOrApiAnnotationResourceGrouping : 100 ] - Group for method submitRecord was running-controller
2018-04-20 18:58:27.018 [ restartedMain ] - [ INFO  ] [ s.documentation.schema.ModelContextKeyGenerator : 46 ] - Cache Key Generated: com.running.coins.model.request.SubmitUserSportTargetRequest(false)
2018-04-20 18:58:27.018 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.caching.CachingAspect : 79 ] - Caching aspect applied for cache models with key com.running.coins.model.request.SubmitUserSportTargetRequest(false)
2018-04-20 18:58:27.018 [ restartedMain ] - [ INFO  ] [ s.d.schema.property.ModelPropertiesKeyGenerator : 48 ] - Cache key generated: com.running.coins.model.request.SubmitUserSportTargetRequest(false)
2018-04-20 18:58:27.018 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.caching.CachingAspect : 68 ] - Caching aspect applied for cache modelProperties with key com.running.coins.model.request.SubmitUserSportTargetRequest(false)
2018-04-20 18:58:27.020 [ restartedMain ] - [ INFO  ] [ s.documentation.schema.ModelContextKeyGenerator : 46 ] - Cache Key Generated: com.running.coins.model.request.SubmitUserSportTargetRequest(false)
2018-04-20 18:58:27.020 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.caching.CachingAspect : 79 ] - Caching aspect applied for cache modelDependencies with key com.running.coins.model.request.SubmitUserSportTargetRequest(false)
2018-04-20 18:58:27.021 [ restartedMain ] - [ INFO  ] [ s.d.schema.property.ModelPropertiesKeyGenerator : 48 ] - Cache key generated: com.running.coins.model.request.SubmitUserSportTargetRequest(false)
2018-04-20 18:58:27.021 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.caching.CachingAspect : 68 ] - Caching aspect applied for cache modelProperties with key com.running.coins.model.request.SubmitUserSportTargetRequest(false)
2018-04-20 18:58:27.021 [ restartedMain ] - [ INFO  ] [ s.documentation.schema.ModelContextKeyGenerator : 46 ] - Cache Key Generated: com.running.coins.model.response.ResponseMessage(true)
2018-04-20 18:58:27.022 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.caching.CachingAspect : 79 ] - Caching aspect applied for cache models with key com.running.coins.model.response.ResponseMessage(true)
2018-04-20 18:58:27.022 [ restartedMain ] - [ INFO  ] [ s.documentation.schema.ModelContextKeyGenerator : 46 ] - Cache Key Generated: com.running.coins.model.response.ResponseMessage(true)
2018-04-20 18:58:27.022 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.caching.CachingAspect : 79 ] - Caching aspect applied for cache modelDependencies with key com.running.coins.model.response.ResponseMessage(true)
2018-04-20 18:58:27.022 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.OperationsKeyGenerator : 51 ] - Cache key generated: /submit/sport/target.com.running.coins.controller.RunningController.submitTarget.DefaultGenericTypeNamingStrategy
2018-04-20 18:58:27.022 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.caching.CachingAspect : 68 ] - Caching aspect applied for cache operations with key /submit/sport/target.com.running.coins.controller.RunningController.submitTarget.DefaultGenericTypeNamingStrategy
2018-04-20 18:58:27.023 [ restartedMain ] - [ INFO  ] [ s.d.s.web.ClassOrApiAnnotationResourceGrouping : 100 ] - Group for method submitTarget was running-controller
2018-04-20 18:58:27.024 [ restartedMain ] - [ INFO  ] [ s.d.s.web.ClassOrApiAnnotationResourceGrouping : 100 ] - Group for method submitTarget was running-controller
2018-04-20 18:58:27.025 [ restartedMain ] - [ INFO  ] [ s.documentation.schema.ModelContextKeyGenerator : 46 ] - Cache Key Generated: com.running.coins.model.response.ResponseMessage(true)
2018-04-20 18:58:27.025 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.caching.CachingAspect : 79 ] - Caching aspect applied for cache models with key com.running.coins.model.response.ResponseMessage(true)
2018-04-20 18:58:27.026 [ restartedMain ] - [ INFO  ] [ s.documentation.schema.ModelContextKeyGenerator : 46 ] - Cache Key Generated: com.running.coins.model.response.ResponseMessage(true)
2018-04-20 18:58:27.026 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.caching.CachingAspect : 79 ] - Caching aspect applied for cache modelDependencies with key com.running.coins.model.response.ResponseMessage(true)
2018-04-20 18:58:27.026 [ restartedMain ] - [ INFO  ] [ s.documentation.schema.ModelContextKeyGenerator : 46 ] - Cache Key Generated: com.running.coins.model.request.VoteRequest(false)
2018-04-20 18:58:27.026 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.caching.CachingAspect : 79 ] - Caching aspect applied for cache models with key com.running.coins.model.request.VoteRequest(false)
2018-04-20 18:58:27.026 [ restartedMain ] - [ INFO  ] [ s.d.schema.property.ModelPropertiesKeyGenerator : 48 ] - Cache key generated: com.running.coins.model.request.VoteRequest(false)
2018-04-20 18:58:27.026 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.caching.CachingAspect : 68 ] - Caching aspect applied for cache modelProperties with key com.running.coins.model.request.VoteRequest(false)
2018-04-20 18:58:27.028 [ restartedMain ] - [ INFO  ] [ s.documentation.schema.ModelContextKeyGenerator : 46 ] - Cache Key Generated: com.running.coins.model.request.VoteRequest(false)
2018-04-20 18:58:27.028 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.caching.CachingAspect : 79 ] - Caching aspect applied for cache modelDependencies with key com.running.coins.model.request.VoteRequest(false)
2018-04-20 18:58:27.028 [ restartedMain ] - [ INFO  ] [ s.d.schema.property.ModelPropertiesKeyGenerator : 48 ] - Cache key generated: com.running.coins.model.request.VoteRequest(false)
2018-04-20 18:58:27.029 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.caching.CachingAspect : 68 ] - Caching aspect applied for cache modelProperties with key com.running.coins.model.request.VoteRequest(false)
2018-04-20 18:58:27.029 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.OperationsKeyGenerator : 51 ] - Cache key generated: /vote.com.running.coins.controller.VoteController.vote.DefaultGenericTypeNamingStrategy
2018-04-20 18:58:27.029 [ restartedMain ] - [ INFO  ] [ s.documentation.spring.web.caching.CachingAspect : 68 ] - Caching aspect applied for cache operations with key /vote.com.running.coins.controller.VoteController.vote.DefaultGenericTypeNamingStrategy
2018-04-20 18:58:27.030 [ restartedMain ] - [ INFO  ] [ s.d.s.web.ClassOrApiAnnotationResourceGrouping : 100 ] - Group for method vote was vote-controller
2018-04-20 18:58:27.031 [ restartedMain ] - [ INFO  ] [ s.d.s.web.ClassOrApiAnnotationResourceGrouping : 100 ] - Group for method vote was vote-controller
2018-04-20 18:58:27.041 [ restartedMain ] - [ INFO  ] [ org.apache.coyote.http11.Http11NioProtocol : 180 ] - Starting ProtocolHandler ["https-jsse-nio-8443"]
2018-04-20 18:58:27.176 [ restartedMain ] - [ INFO  ] [ org.apache.tomcat.util.net.NioSelectorPool : 180 ] - Using a shared selector for servlet write/read
2018-04-20 18:58:27.192 [ restartedMain ] - [ INFO  ] [ com.running.coins.RunningclubApplication : 59 ] - Started RunningclubApplication in 5.651 seconds (JVM running for 6.371)
2018-04-20 18:58:30.831 [ https-jsse-nio-8443-exec-9 ] - [ INFO  ] [ o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] : 180 ] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-04-20 18:59:43.217 [ Thread-21 ] - [ INFO  ] [ org.quartz.core.QuartzScheduler : 585 ] - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
2018-04-20 18:59:43.219 [ Thread-21 ] - [ INFO  ] [ org.quartz.core.QuartzScheduler : 666 ] - Scheduler quartzScheduler_$_NON_CLUSTERED shutting down.
2018-04-20 18:59:43.219 [ Thread-21 ] - [ INFO  ] [ org.quartz.core.QuartzScheduler : 585 ] - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
2018-04-20 18:59:43.220 [ Thread-21 ] - [ INFO  ] [ org.quartz.core.QuartzScheduler : 740 ] - Scheduler quartzScheduler_$_NON_CLUSTERED shutdown complete.
2018-04-20 18:59:43.235 [ Thread-21 ] - [ INFO  ] [ com.zaxxer.hikari.HikariDataSource : 381 ] - HikariPool-1 - Shutdown initiated...
2018-04-20 18:59:43.240 [ Thread-21 ] - [ INFO  ] [ com.zaxxer.hikari.HikariDataSource : 383 ] - HikariPool-1 - Shutdown completed.
2018-04-20 18:59:54.358 [ main ] - [ INFO  ] [ com.running.coins.RunningclubApplicationTests : 50 ] - Starting RunningclubApplicationTests on LM-SHC-16502802 with PID 66275 (started by fangzhang in /Users/fangzhang/IdeaProjects/runningclub/running_coin/backend)
2018-04-20 18:59:54.359 [ main ] - [ INFO  ] [ com.running.coins.RunningclubApplicationTests : 659 ] - No active profile set, falling back to default profiles: default
2018-04-20 18:59:59.054 [ main ] - [ INFO  ] [ com.zaxxer.hikari.HikariDataSource : 110 ] - HikariPool-1 - Starting...
2018-04-20 18:59:59.306 [ main ] - [ INFO  ] [ com.zaxxer.hikari.HikariDataSource : 123 ] - HikariPool-1 - Start completed.
2018-04-20 18:59:59.361 [ main ] - [ INFO  ] [ org.quartz.impl.StdSchedulerFactory : 1208 ] - Using default implementation for ThreadExecutor
2018-04-20 18:59:59.377 [ main ] - [ INFO  ] [ org.quartz.core.SchedulerSignalerImpl : 61 ] - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2018-04-20 18:59:59.377 [ main ] - [ INFO  ] [ org.quartz.core.QuartzScheduler : 229 ] - Quartz Scheduler v.2.3.0 created.
2018-04-20 18:59:59.378 [ main ] - [ INFO  ] [ org.quartz.simpl.RAMJobStore : 155 ] - RAMJobStore initialized.
2018-04-20 18:59:59.379 [ main ] - [ INFO  ] [ org.quartz.core.QuartzScheduler : 294 ] - Scheduler meta-data: Quartz Scheduler (v2.3.0) 'quartzScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2018-04-20 18:59:59.380 [ main ] - [ INFO  ] [ org.quartz.impl.StdSchedulerFactory : 1362 ] - Quartz scheduler 'quartzScheduler' initialized from an externally provided properties instance.
2018-04-20 18:59:59.380 [ main ] - [ INFO  ] [ org.quartz.impl.StdSchedulerFactory : 1366 ] - Quartz scheduler version: 2.3.0
2018-04-20 18:59:59.380 [ main ] - [ INFO  ] [ org.quartz.core.QuartzScheduler : 2287 ] - JobFactory set to: org.springframework.boot.autoconfigure.quartz.AutowireCapableBeanJobFactory@1752e45c
2018-04-20 18:59:59.519 [ main ] - [ INFO  ] [ org.quartz.core.QuartzScheduler : 547 ] - Scheduler quartzScheduler_$_NON_CLUSTERED started.
2018-04-20 18:59:59.537 [ main ] - [ INFO  ] [ s.d.s.web.plugins.DocumentationPluginsBootstrapper : 80 ] - Context refreshed
2018-04-20 18:59:59.559 [ main ] - [ INFO  ] [ s.d.s.web.plugins.DocumentationPluginsBootstrapper : 83 ] - Found {0} custom documentation plugin(s)
2018-04-20 18:59:59.568 [ main ] - [ INFO  ] [ s.d.spring.web.scanners.ApiListingReferenceScanner : 53 ] - Scanning for api listing references
2018-04-20 18:59:59.572 [ main ] - [ INFO  ] [ s.d.s.web.ClassOrApiAnnotationResourceGrouping : 100 ] - Group for method getEveryoneWeeklyReport was front-controller
2018-04-20 18:59:59.574 [ main ] - [ INFO  ] [ s.d.spring.web.scanners.ApiListingReferenceScanner : 72 ] - Request mapping: getEveryoneWeeklyReport belongs to groups: [[ResourceGroup{groupName='front-controller', position=0, controller=com.running.coins.controller.FrontController}]] 
2018-04-20 18:59:59.575 [ main ] - [ INFO  ] [ s.d.s.web.ClassOrApiAnnotationResourceGrouping : 100 ] - Group for method userJoin was front-controller
2018-04-20 18:59:59.576 [ main ] - [ INFO  ] [ s.d.spring.web.scanners.ApiListingReferenceScanner : 72 ] - Request mapping: userJoin belongs to groups: [[ResourceGroup{groupName='front-controller', position=0, controller=com.running.coins.controller.FrontController}]] 
2018-04-20 18:59:59.576 [ main ] - [ INFO  ] [ s.d.s.web.ClassOrApiAnnotationResourceGrouping : 100 ] - Group for method getUserWeeklyReport was front-controller
2018-04-20 18:59:59.577 [ main ] - [ INFO  ] [ s.d.spring.web.scanners.ApiListingReferenceScanner : 72 ] - Request mapping: getUserWeeklyReport belongs to groups: [[ResourceGroup{groupName='front-controller', position=0, controller=com.running.coins.controller.FrontController}]] 
2018-04-20 18:59:59.577 [ main ] - [ INFO  ] [ s.d.s.web.ClassOrApiAnnotationResourceGrouping : 100 ] - Group for method submitRecord was running-controller
2018-04-20 18:59:59.578 [ main ] - [ INFO  ] [ s.d.spring.web.scanners.ApiListingReferenceScanner : 72 ] - Request mapping: submitRecord belongs to groups: [[ResourceGroup{groupName='running-controller', position=0, controller=com.running.coins.controller.RunningController}]] 
2018-04-20 18:59:59.578 [ main ] - [ INFO  ] [ s.d.s.web.ClassOrApiAnnotationResourceGrouping : 100 ] - Group for method submitTarget was running-controller
2018-04-20 18:59:59.578 [ main ] - [ INFO  ] [ s.d.spring.web.scanners.ApiListingReferenceScanner : 72 ] - Request mapping: submitTarget belongs to groups: [[ResourceGroup{groupName='running-controller', position=0, controller=com.running.coins.controller.RunningController}]] 
2018-04-20 18:59:59.579 [ main ] - [ INFO  ] [ s.d.s.web.ClassOrApiAnnotationResourceGrouping : 100 ] - Group for method vote was vote-controller
2018-04-20 18:59:59.579 [ main ] - [ INFO  ] [ s.d.spring.web.scanners.ApiListingReferenceScanner : 72 ] - Request mapping: vote belongs to groups: [[ResourceGroup{groupName='vote-controller', position=0, controller=com.running.coins.controller.VoteController}]] 
2018-04-20 18:59:59.582 [ main ] - [ INFO  ] [ s.d.spring.web.scanners.ApiListingReferenceScanner : 84 ] - Created resource listing Path: /default/running-controller Description: running-controller Position: 0
